funding_rounds,funding_total_usd,milestones,relationships,success_binary
0.0,0.0,1.0,0.0,0
1.0,0.0,2.0,8.0,1
0.0,0.0,1.0,7.0,0
1.0,250000.0,2.0,2.0,0
0.0,0.0,0.0,0.0,0
0.0,0.0,2.0,2.0,0
0.0,0.0,1.0,1.0,0
0.0,0.0,1.0,20.0,0
0.0,0.0,0.0,0.0,0
2.0,1565000.0,2.0,4.0,0
0.0,0.0,1.0,1.0,0
0.0,0.0,0.0,1.0,0
0.0,0.0,0.0,2.0,0
0.0,0.0,0.0,0.0,1
0.0,0.0,1.0,3.0,0
0.0,0.0,1.0,0.0,0
0.0,0.0,2.0,6.0,1
1.0,9000000.0,0.0,1.0,0
0.0,0.0,0.0,0.0,0
0.0,0.0,1.0,11.0,1
1.0,0.0,2.0,2.0,1
0.0,0.0,0.0,0.0,0
0.0,0.0,2.0,8.0,1
1.0,0.0,2.0,2.0,0
0.0,0.0,1.0,0.0,0
2.0,100000.0,2.0,7.0,0
0.0,0.0,1.0,4.0,1
0.0,0.0,1.0,2.0,0
0.0,0.0,0.0,0.0,0
1.0,10000000.0,0.0,0.0,1
0.0,0.0,2.0,2.0,0
1.0,10000000.0,0.0,1.0,1
1.0,10000000.0,0.0,0.0,1
2.0,6270000.0,1.0,6.0,1
0.0,0.0,2.0,2.0,1
0.0,0.0,1.0,6.0,0
0.0,0.0,1.0,1.0,0
0.0,0.0,0.0,2.0,0
0.0,0.0,1.0,1.0,1
1.0,4200000.0,2.0,7.0,0
0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,3.0,0
0.0,0.0,1.0,1.0,0
0.0,0.0,1.0,1.0,0
1.0,0.0,2.0,5.0,0
0.0,0.0,1.0,5.0,0
0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0
0.0,0.0,2.0,22.0,1
0.0,0.0,0.0,2.0,1
0.0,0.0,0.0,3.0,0
0.0,0.0,1.0,1.0,1
1.0,50000.0,0.0,0.0,0
0.0,0.0,1.0,8.0,0
0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0
2.0,1800000.0,2.0,3.0,0
0.0,0.0,1.0,11.0,1
0.0,0.0,0.0,2.0,0
3.0,350000.0,1.0,3.0,0
1.0,1200000.0,3.0,6.0,0
1.0,0.0,1.0,2.0,0
2.0,1899999.0,0.0,1.0,1
1.0,20000000.0,0.0,1.0,0
1.0,0.0,0.0,5.0,1
0.0,0.0,1.0,1.0,0
3.0,13670037.0,0.0,2.0,0
2.0,30839996.0,2.0,5.0,0
2.0,15000000.0,0.0,6.0,1
0.0,0.0,1.0,1.0,1
1.0,3770000.0,2.0,8.0,1
1.0,0.0,2.0,4.0,1
0.0,0.0,1.0,0.0,0
0.0,0.0,0.0,0.0,1
0.0,0.0,1.0,4.0,0
1.0,10000000.0,1.0,8.0,1
1.0,10000000.0,1.0,1.0,1
2.0,14000000.0,1.0,10.0,1
0.0,0.0,0.0,1.0,0
0.0,0.0,0.0,1.0,0
1.0,1350000.0,3.0,2.0,1
2.0,14000000.0,2.0,3.0,0
0.0,0.0,0.0,2.0,1
0.0,0.0,1.0,2.0,0
0.0,0.0,1.0,4.0,0
1.0,0.0,1.0,2.0,0
4.0,730000.0,1.0,7.0,0
0.0,0.0,1.0,1.0,0
0.0,0.0,1.0,0.0,0
0.0,0.0,1.0,1.0,0
0.0,0.0,2.0,2.0,0
0.0,0.0,1.0,2.0,0
0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0
0.0,0.0,2.0,8.0,0
0.0,0.0,0.0,5.0,1
1.0,500000.0,3.0,2.0,1
0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,1
2.0,3750000.0,2.0,12.0,1
1.0,350000.0,2.0,10.0,1
0.0,0.0,1.0,2.0,0
0.0,0.0,0.0,0.0,1
1.0,8750000.0,1.0,2.0,1
1.0,8700000.0,0.0,0.0,0
1.0,8500000.0,1.0,1.0,1
1.0,8300000.0,1.0,2.0,1
1.0,8200000.0,0.0,1.0,1
1.0,8000000.0,1.0,3.0,1
1.0,8000000.0,1.0,1.0,0
0.0,0.0,1.0,6.0,1
1.0,183498.0,1.0,4.0,1
0.0,0.0,1.0,2.0,1
0.0,0.0,2.0,10.0,0
1.0,8000000.0,1.0,2.0,1
1.0,7000000.0,1.0,4.0,1
1.0,7000000.0,0.0,1.0,1
1.0,7000000.0,0.0,0.0,1
1.0,0.0,1.0,9.0,1
9.0,1052870.0,3.0,2.0,1
0.0,0.0,1.0,1.0,0
0.0,0.0,1.0,2.0,0
1.0,500000.0,3.0,3.0,0
6.0,42275000.0,0.0,2.0,0
1.0,3100000.0,0.0,2.0,0
3.0,1650000.0,2.0,3.0,0
0.0,0.0,1.0,0.0,0
0.0,0.0,2.0,1.0,1
0.0,0.0,0.0,4.0,1
0.0,0.0,1.0,1.0,0
2.0,6300000.0,0.0,0.0,0
3.0,59705235.0,0.0,3.0,1
0.0,0.0,0.0,0.0,0
0.0,0.0,1.0,0.0,0
0.0,0.0,0.0,0.0,1
1.0,2000000.0,1.0,0.0,0
0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0
3.0,8252331.0,3.0,10.0,1
1.0,6400000.0,1.0,1.0,1
0.0,0.0,1.0,1.0,0
1.0,0.0,1.0,3.0,0
0.0,0.0,1.0,1.0,0
1.0,0.0,1.0,5.0,1
0.0,0.0,0.0,3.0,1
0.0,0.0,1.0,2.0,1
0.0,0.0,0.0,0.0,1
1.0,6200000.0,1.0,6.0,1
1.0,6200000.0,1.0,1.0,1
1.0,6000000.0,0.0,1.0,1
1.0,250000.0,1.0,2.0,0
0.0,0.0,1.0,2.0,0
1.0,4000000.0,2.0,15.0,0
0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,1.0,0
0.0,0.0,0.0,0.0,1
1.0,6000000.0,0.0,0.0,1
0.0,0.0,1.0,1.0,0
1.0,6000000.0,1.0,2.0,1
3.0,14000000.0,3.0,13.0,0
3.0,85097364.0,3.0,8.0,0
8.0,1728000.0,1.0,6.0,0
0.0,0.0,0.0,0.0,1
0.0,0.0,2.0,1.0,1
0.0,0.0,1.0,1.0,1
0.0,0.0,1.0,11.0,0
1.0,16000000.0,2.0,4.0,1
1.0,8200000.0,0.0,0.0,0
1.0,15000.0,2.0,3.0,0
0.0,0.0,1.0,3.0,0
0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,2.0,1
0.0,0.0,1.0,1.0,1
0.0,0.0,1.0,2.0,1
0.0,0.0,0.0,3.0,1
3.0,7000000.0,0.0,4.0,0
0.0,0.0,0.0,0.0,0
0.0,0.0,2.0,19.0,0
0.0,0.0,0.0,0.0,0
0.0,0.0,1.0,1.0,0
0.0,0.0,0.0,1.0,1
0.0,0.0,2.0,3.0,0
1.0,6000000.0,1.0,1.0,1
0.0,0.0,0.0,0.0,0
0.0,0.0,2.0,1.0,1
0.0,0.0,0.0,0.0,0
1.0,6000000.0,0.0,2.0,1
1.0,6000000.0,0.0,0.0,1
0.0,0.0,1.0,1.0,0
2.0,92000000.0,3.0,5.0,0
0.0,0.0,0.0,0.0,0
0.0,0.0,1.0,1.0,1
1.0,6000000.0,0.0,0.0,1
1.0,6000000.0,0.0,0.0,1
0.0,0.0,2.0,1.0,1
0.0,0.0,1.0,2.0,0
1.0,0.0,1.0,3.0,0
0.0,0.0,1.0,2.0,0
1.0,0.0,1.0,3.0,0
0.0,0.0,2.0,2.0,0
4.0,1475000.0,0.0,0.0,0
0.0,0.0,1.0,5.0,0
3.0,700000.0,2.0,7.0,0
6.0,562500000.0,3.0,35.0,0
0.0,0.0,1.0,3.0,0
0.0,0.0,0.0,0.0,1
2.0,6250000.0,0.0,6.0,1
1.0,5400000.0,1.0,2.0,1
1.0,5280000.0,1.0,3.0,1
0.0,0.0,1.0,0.0,1
0.0,0.0,1.0,0.0,1
0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,1
1.0,1000000.0,2.0,1.0,0
0.0,0.0,0.0,0.0,1
4.0,10820000.0,2.0,12.0,0
0.0,0.0,0.0,0.0,1
1.0,5000000.0,0.0,1.0,0
1.0,5000000.0,1.0,1.0,1
1.0,5000000.0,0.0,0.0,1
1.0,5000000.0,1.0,1.0,1
1.0,14000000.0,1.0,1.0,0
3.0,14000000.0,3.0,23.0,0
1.0,1000000.0,1.0,1.0,0
0.0,0.0,1.0,6.0,0
0.0,0.0,1.0,5.0,0
0.0,0.0,1.0,1.0,0
3.0,19749079.0,3.0,6.0,0
0.0,0.0,0.0,1.0,0
3.0,5500000.0,1.0,5.0,0
0.0,0.0,0.0,8.0,1
0.0,0.0,0.0,4.0,0
0.0,0.0,0.0,3.0,0
0.0,0.0,1.0,0.0,0
0.0,0.0,1.0,0.0,1
0.0,0.0,0.0,1.0,0
4.0,18500000.0,3.0,11.0,1
0.0,0.0,1.0,0.0,0
0.0,0.0,0.0,1.0,1
3.0,8163000.0,3.0,5.0,0
0.0,0.0,1.0,2.0,1
0.0,0.0,0.0,0.0,0
1.0,700000.0,0.0,0.0,0
1.0,470000.0,1.0,4.0,0
0.0,0.0,2.0,2.0,1
0.0,0.0,1.0,1.0,1
0.0,0.0,1.0,1.0,0
0.0,0.0,2.0,9.0,1
1.0,5000000.0,1.0,3.0,0
0.0,0.0,1.0,3.0,0
2.0,25100000.0,4.0,1046.0,1
0.0,0.0,4.0,392.0,1
0.0,0.0,1.0,0.0,0
1.0,5000000.0,0.0,0.0,0
0.0,0.0,1.0,0.0,1
0.0,0.0,1.0,5.0,1
0.0,0.0,0.0,0.0,1
1.0,5000000.0,0.0,1.0,1
2.0,750000.0,2.0,3.0,0
1.0,5000000.0,0.0,0.0,0
0.0,0.0,1.0,0.0,1
2.0,5117500.0,1.0,8.0,1
4.0,20400000.0,2.0,12.0,1
1.0,4500000.0,0.0,0.0,0
0.0,0.0,0.0,0.0,1
3.0,16500000.0,3.0,14.0,0
0.0,0.0,1.0,4.0,0
2.0,6199900.0,0.0,0.0,1
1.0,4125000.0,0.0,8.0,1
0.0,0.0,0.0,2.0,0
1.0,4000000.0,0.0,1.0,1
1.0,4000000.0,0.0,1.0,1
0.0,0.0,1.0,1.0,0
3.0,38500000.0,3.0,20.0,1
0.0,0.0,2.0,3.0,0
0.0,0.0,1.0,6.0,1
1.0,500000.0,3.0,3.0,0
0.0,0.0,1.0,5.0,0
0.0,0.0,1.0,10.0,0
0.0,0.0,1.0,1.0,0
0.0,0.0,0.0,2.0,1
1.0,50000000.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0
2.0,44400000.0,2.0,22.0,0
1.0,5000000.0,0.0,0.0,0
1.0,150000.0,0.0,0.0,0
1.0,0.0,2.0,8.0,0
0.0,0.0,1.0,5.0,0
0.0,0.0,1.0,2.0,0
6.0,245856468.0,3.0,11.0,0
0.0,0.0,1.0,1.0,0
0.0,0.0,1.0,0.0,0
0.0,0.0,3.0,9.0,1
1.0,4000000.0,1.0,3.0,1
1.0,4000000.0,0.0,1.0,0
0.0,0.0,1.0,0.0,0
7.0,75500000.0,2.0,24.0,0
0.0,0.0,0.0,0.0,0
2.0,300000.0,1.0,2.0,0
0.0,0.0,2.0,3.0,0
1.0,3550000.0,0.0,1.0,1
0.0,0.0,0.0,1.0,0
0.0,0.0,0.0,0.0,1
2.0,5800000.0,2.0,2.0,1
0.0,0.0,1.0,5.0,1
0.0,0.0,0.0,0.0,1
1.0,900000.0,1.0,5.0,0
1.0,100000.0,2.0,2.0,0
0.0,0.0,0.0,0.0,0
0.0,0.0,1.0,2.0,0
0.0,0.0,2.0,9.0,1
2.0,23500000.0,1.0,31.0,1
1.0,3500000.0,1.0,3.0,1
1.0,3500000.0,0.0,0.0,1
0.0,0.0,0.0,0.0,1
1.0,3400000.0,0.0,0.0,1
1.0,10000000.0,0.0,1.0,0
1.0,4100000.0,1.0,15.0,1
1.0,3070000.0,0.0,0.0,1
1.0,3000000.0,0.0,0.0,0
0.0,0.0,2.0,10.0,1
1.0,3000000.0,0.0,0.0,1
0.0,0.0,2.0,2.0,1
2.0,4400000.0,0.0,0.0,0
1.0,3000000.0,1.0,5.0,1
0.0,0.0,0.0,0.0,0
1.0,2500000.0,1.0,2.0,1
1.0,2500000.0,0.0,0.0,1
1.0,2500000.0,1.0,2.0,1
6.0,11734330.0,2.0,6.0,0
0.0,0.0,1.0,13.0,1
0.0,0.0,2.0,16.0,1
2.0,9600000.0,2.0,6.0,1
0.0,0.0,0.0,1.0,1
0.0,0.0,1.0,2.0,0
0.0,0.0,0.0,5.0,1
0.0,0.0,1.0,5.0,0
0.0,0.0,0.0,1.0,0
0.0,0.0,0.0,1.0,1
0.0,0.0,1.0,4.0,0
0.0,0.0,1.0,1.0,1
0.0,0.0,0.0,0.0,0
0.0,0.0,1.0,2.0,0
1.0,4200000.0,3.0,3.0,1
0.0,0.0,1.0,1.0,0
0.0,0.0,1.0,3.0,1
0.0,0.0,0.0,0.0,0
1.0,100000.0,1.0,1.0,0
0.0,0.0,0.0,0.0,0
0.0,0.0,1.0,3.0,0
2.0,155000000.0,0.0,9.0,0
0.0,0.0,1.0,5.0,0
2.0,2050000.0,2.0,8.0,1
1.0,5100000.0,0.0,4.0,0
0.0,0.0,0.0,0.0,1
0.0,0.0,1.0,1.0,0
0.0,0.0,0.0,0.0,1
1.0,4000000.0,0.0,0.0,0
1.0,500000.0,2.0,8.0,1
1.0,60000000.0,0.0,5.0,1
0.0,0.0,0.0,3.0,0
2.0,1307617.0,2.0,14.0,0
0.0,0.0,0.0,0.0,0
0.0,0.0,2.0,2.0,0
1.0,2400000.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0
1.0,2300000.0,0.0,0.0,1
0.0,0.0,1.0,2.0,1
2.0,300000.0,2.0,5.0,0
0.0,0.0,3.0,27.0,1
0.0,0.0,1.0,2.0,1
0.0,0.0,1.0,1.0,0
2.0,885000.0,0.0,11.0,0
1.0,6000000.0,0.0,5.0,1
2.0,516000.0,2.0,2.0,0
0.0,0.0,0.0,0.0,0
1.0,2400000.0,2.0,8.0,1
0.0,0.0,0.0,1.0,1
0.0,0.0,1.0,5.0,0
2.0,10000000.0,2.0,6.0,1
0.0,0.0,1.0,1.0,0
0.0,0.0,1.0,1.0,0
3.0,6658591.0,2.0,13.0,0
0.0,0.0,1.0,4.0,1
0.0,0.0,0.0,0.0,0
0.0,0.0,2.0,0.0,0
0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,1.0,0
1.0,20000.0,2.0,19.0,0
3.0,15819454.0,2.0,9.0,0
0.0,0.0,1.0,0.0,0
0.0,0.0,2.0,6.0,0
3.0,4213350.0,3.0,5.0,0
0.0,0.0,1.0,0.0,0
0.0,0.0,0.0,2.0,0
5.0,40800000.0,3.0,20.0,1
0.0,0.0,0.0,1.0,0
0.0,0.0,2.0,0.0,0
0.0,0.0,1.0,0.0,1
0.0,0.0,1.0,0.0,0
0.0,0.0,1.0,4.0,1
4.0,37565000.0,1.0,6.0,0
0.0,0.0,0.0,1.0,0
0.0,0.0,1.0,17.0,1
0.0,0.0,1.0,1.0,1
3.0,3500000.0,2.0,5.0,0
0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,1
0.0,0.0,1.0,3.0,0
0.0,0.0,1.0,4.0,0
1.0,33000000.0,1.0,0.0,0
2.0,785000.0,0.0,0.0,1
4.0,67992742.0,1.0,7.0,1
1.0,14000000.0,0.0,0.0,0
0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,14.0,1
0.0,0.0,2.0,1.0,1
1.0,15000.0,1.0,7.0,0
0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,1
1.0,129040.0,1.0,3.0,1
2.0,600000.0,1.0,1.0,0
1.0,2190000.0,0.0,0.0,1
0.0,0.0,0.0,1.0,0
1.0,2100000.0,0.0,0.0,1
0.0,0.0,0.0,0.0,1
3.0,16900000.0,2.0,9.0,0
2.0,1100000.0,2.0,2.0,1
1.0,2000000.0,0.0,0.0,1
0.0,0.0,1.0,1.0,0
1.0,500000.0,2.0,2.0,0
0.0,0.0,0.0,1.0,1
0.0,0.0,1.0,1.0,1
3.0,37000000.0,3.0,23.0,1
0.0,0.0,0.0,0.0,0
0.0,0.0,1.0,2.0,0
0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,1
0.0,0.0,1.0,2.0,0
1.0,50000.0,2.0,2.0,0
1.0,10000.0,2.0,4.0,1
0.0,0.0,1.0,1.0,0
3.0,34250000.0,3.0,20.0,0
0.0,0.0,1.0,3.0,1
0.0,0.0,1.0,2.0,0
0.0,0.0,0.0,1.0,0
0.0,0.0,0.0,0.0,0
1.0,0.0,1.0,1.0,0
0.0,0.0,1.0,1.0,1
0.0,0.0,0.0,3.0,0
6.0,20729937.0,3.0,11.0,0
0.0,0.0,0.0,0.0,1
0.0,0.0,2.0,5.0,0
2.0,2400000.0,1.0,4.0,0
0.0,0.0,2.0,10.0,1
0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,1.0,0
0.0,0.0,1.0,50.0,1
2.0,8850000.0,0.0,2.0,1
0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0
1.0,30000000.0,1.0,0.0,0
9.0,833952250.0000048,3.0,9.0,0
0.0,0.0,0.0,1.0,0
0.0,0.0,0.0,1.0,1
1.0,0.0,2.0,3.0,1
3.0,36300000.0,2.0,3.0,0
1.0,2000000.0,1.0,4.0,1
0.0,0.0,1.0,0.0,0
1.0,2000000.0,0.0,1.0,1
0.0,0.0,1.0,0.0,0
1.0,1359394.0,1.0,3.0,0
1.0,100000.0,2.0,1.0,0
0.0,0.0,0.0,0.0,1
1.0,1500000.0,0.0,0.0,1
0.0,0.0,0.0,0.0,1
0.0,0.0,1.0,1.0,1
1.0,0.0,2.0,4.0,1
0.0,0.0,0.0,5.0,1
0.0,0.0,1.0,3.0,0
0.0,0.0,1.0,1.0,1
0.0,0.0,1.0,3.0,0
0.0,0.0,1.0,1.0,0
1.0,1000000.0,0.0,0.0,1
0.0,0.0,1.0,0.0,1
0.0,0.0,1.0,1.0,0
0.0,0.0,0.0,0.0,0
0.0,0.0,1.0,1.0,0
3.0,17800000.0,3.0,12.0,0
1.0,290000.0,1.0,3.0,0
0.0,0.0,0.0,0.0,1
0.0,0.0,1.0,6.0,0
0.0,0.0,0.0,0.0,0
0.0,0.0,2.0,2.0,0
0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,1
0.0,0.0,4.0,10.0,1
1.0,25000000.0,1.0,0.0,1
0.0,0.0,1.0,3.0,0
0.0,0.0,1.0,1.0,0
2.0,27700000.0,0.0,2.0,1
0.0,0.0,0.0,1.0,0
0.0,0.0,1.0,7.0,1
0.0,0.0,1.0,18.0,1
3.0,6500000.0,0.0,2.0,0
1.0,9000002.0,1.0,6.0,1
3.0,4943764.0,0.0,3.0,0
0.0,0.0,0.0,2.0,0
0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0
3.0,5000000.0,2.0,4.0,0
0.0,0.0,1.0,0.0,1
3.0,10594574.0,0.0,2.0,0
0.0,0.0,1.0,1.0,0
0.0,0.0,2.0,3.0,1
0.0,0.0,0.0,1.0,1
1.0,750000.0,0.0,0.0,1
1.0,750000.0,0.0,0.0,0
0.0,0.0,1.0,2.0,0
3.0,3450000.0,0.0,0.0,1
0.0,0.0,0.0,2.0,1
0.0,0.0,1.0,2.0,0
0.0,0.0,1.0,2.0,1
0.0,0.0,1.0,1.0,0
0.0,0.0,0.0,1.0,1
1.0,0.0,2.0,1.0,1
1.0,500000.0,0.0,0.0,0
0.0,0.0,0.0,2.0,0
0.0,0.0,1.0,4.0,1
0.0,0.0,1.0,1.0,1
2.0,218000.0,1.0,4.0,0
0.0,0.0,0.0,0.0,1
1.0,3200000.0,1.0,5.0,0
1.0,2100000.0,1.0,6.0,1
1.0,5000000.0,2.0,5.0,0
2.0,13000000.0,2.0,3.0,0
0.0,0.0,1.0,4.0,0
0.0,0.0,2.0,5.0,0
0.0,0.0,2.0,2.0,1
0.0,0.0,1.0,1.0,1
1.0,2800000.0,0.0,0.0,0
0.0,0.0,1.0,1.0,0
0.0,0.0,0.0,0.0,0
3.0,19839650.0,1.0,11.0,1
1.0,10000.0,1.0,4.0,0
0.0,0.0,0.0,1.0,1
0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,9.0,1
0.0,0.0,0.0,0.0,1
0.0,0.0,1.0,3.0,0
1.0,20000000.0,0.0,0.0,0
2.0,1700000.0,0.0,8.0,1
2.0,9000000.0,3.0,5.0,0
1.0,390000.0,1.0,1.0,1
0.0,0.0,1.0,0.0,0
0.0,0.0,0.0,0.0,0
1.0,200000.0,0.0,0.0,1
1.0,750000.0,1.0,1.0,0
0.0,0.0,1.0,1.0,0
0.0,0.0,1.0,6.0,1
5.0,20900000.0,2.0,4.0,1
2.0,8100000.0,3.0,6.0,0
0.0,0.0,1.0,2.0,0
0.0,0.0,1.0,1.0,1
0.0,0.0,1.0,3.0,1
0.0,0.0,0.0,2.0,1
0.0,0.0,1.0,1.0,0
0.0,0.0,2.0,4.0,0
0.0,0.0,0.0,0.0,0
2.0,18000000.0,4.0,4.0,1
1.0,1500000.0,1.0,4.0,0
0.0,0.0,1.0,8.0,1
0.0,0.0,0.0,1.0,1
0.0,0.0,0.0,1.0,1
0.0,0.0,3.0,1.0,1
1.0,6800000.0,0.0,1.0,0
3.0,32810000.0,0.0,4.0,0
0.0,0.0,1.0,1.0,0
3.0,15000000.0,3.0,3.0,0
2.0,6000000.0,2.0,9.0,1
0.0,0.0,1.0,2.0,0
0.0,0.0,1.0,12.0,1
0.0,0.0,0.0,1.0,0
0.0,0.0,2.0,4.0,1
2.0,7500000.0,0.0,4.0,1
0.0,0.0,1.0,1.0,1
0.0,0.0,0.0,1.0,0
0.0,0.0,1.0,6.0,1
0.0,0.0,3.0,49.0,1
2.0,368500000.0,3.0,133.0,1
0.0,0.0,1.0,1.0,1
1.0,2000000.0,2.0,11.0,0
0.0,0.0,1.0,3.0,0
0.0,0.0,0.0,4.0,0
0.0,0.0,0.0,1.0,1
0.0,0.0,2.0,3.0,0
0.0,0.0,0.0,4.0,0
1.0,0.0,0.0,1.0,1
0.0,0.0,2.0,3.0,0
0.0,0.0,0.0,0.0,0
1.0,0.0,2.0,8.0,0
0.0,0.0,1.0,4.0,0
1.0,27500000.0,0.0,3.0,0
0.0,0.0,0.0,0.0,1
0.0,0.0,1.0,1.0,0
0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,2.0,0
0.0,0.0,1.0,2.0,0
2.0,0.0,0.0,2.0,1
1.0,149074.0,1.0,3.0,1
0.0,0.0,1.0,1.0,0
0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,4.0,0
0.0,0.0,0.0,0.0,0
0.0,0.0,1.0,0.0,0
1.0,700000.0,0.0,0.0,1
0.0,0.0,2.0,1.0,0
0.0,0.0,2.0,2.0,0
0.0,0.0,1.0,1.0,1
0.0,0.0,0.0,3.0,0
4.0,33000000.0,4.0,19.0,1
0.0,0.0,1.0,3.0,0
0.0,0.0,2.0,1.0,0
3.0,522000000.0,3.0,8.0,0
0.0,0.0,0.0,1.0,1
0.0,0.0,2.0,10.0,0
0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0
2.0,5700000.0,2.0,3.0,0
0.0,0.0,0.0,4.0,1
0.0,0.0,0.0,0.0,0
2.0,0.0,1.0,15.0,1
3.0,10795700.0,0.0,3.0,0
1.0,8000000.0,1.0,6.0,0
1.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0
1.0,200000.0,0.0,4.0,0
2.0,35800000.0,1.0,10.0,1
1.0,0.0,2.0,3.0,0
0.0,0.0,1.0,3.0,0
0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,4.0,1
0.0,0.0,1.0,1.0,0
0.0,0.0,1.0,1.0,1
1.0,500000.0,0.0,0.0,0
1.0,95000.0,1.0,5.0,0
1.0,1000000.0,2.0,1.0,0
0.0,0.0,0.0,3.0,1
0.0,0.0,0.0,2.0,0
0.0,0.0,1.0,1.0,0
0.0,0.0,0.0,1.0,0
3.0,172500.0,2.0,4.0,1
0.0,0.0,2.0,7.0,1
3.0,48000000.0,5.0,25.0,1
3.0,560001.0,5.0,6.0,1
3.0,1050000.0,1.0,2.0,0
0.0,0.0,1.0,2.0,0
4.0,24100000.0,1.0,9.0,1
1.0,5000000.0,2.0,5.0,1
2.0,61500000.0,3.0,21.0,1
0.0,0.0,0.0,3.0,0
2.0,11900000.0,3.0,7.0,0
1.0,3000000.0,1.0,6.0,1
0.0,0.0,2.0,3.0,0
1.0,2500000.0,3.0,5.0,0
0.0,0.0,1.0,1.0,0
2.0,419500.0,0.0,0.0,1
0.0,0.0,1.0,4.0,1
2.0,32606439.0,0.0,0.0,1
0.0,0.0,1.0,9.0,0
0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,2.0,1
0.0,0.0,0.0,0.0,0
5.0,41000000.0,0.0,0.0,0
0.0,0.0,3.0,11.0,1
0.0,0.0,1.0,1.0,0
1.0,1310000.0,1.0,1.0,0
0.0,0.0,1.0,5.0,0
0.0,0.0,0.0,3.0,1
0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,1
5.0,7280000.0,2.0,4.0,0
0.0,0.0,1.0,1.0,1
0.0,0.0,3.0,11.0,1
0.0,0.0,3.0,12.0,1
0.0,0.0,1.0,1.0,0
0.0,0.0,1.0,3.0,1
0.0,0.0,0.0,2.0,1
0.0,0.0,0.0,1.0,1
0.0,0.0,0.0,4.0,1
0.0,0.0,1.0,3.0,1
0.0,0.0,1.0,2.0,1
2.0,50000000.0,1.0,17.0,1
0.0,0.0,0.0,0.0,1
0.0,0.0,2.0,3.0,1
0.0,0.0,2.0,2.0,0
2.0,9500000.0,1.0,6.0,0
0.0,0.0,1.0,2.0,0
0.0,0.0,1.0,2.0,0
1.0,20000000.0,2.0,1.0,0
1.0,500000.0,0.0,0.0,0
0.0,0.0,1.0,2.0,0
2.0,20000000.0,1.0,5.0,1
0.0,0.0,1.0,1.0,0
2.0,13500000.0,0.0,0.0,1
3.0,28793158.0,1.0,3.0,0
0.0,0.0,1.0,0.0,0
0.0,0.0,0.0,1.0,0
0.0,0.0,0.0,0.0,1
0.0,0.0,2.0,6.0,0
2.0,800000.0,2.0,2.0,0
0.0,0.0,1.0,0.0,1
0.0,0.0,0.0,1.0,0
0.0,0.0,2.0,3.0,0
0.0,0.0,0.0,3.0,1
2.0,450000.0,3.0,6.0,0
1.0,0.0,2.0,4.0,1
1.0,3500000.0,1.0,3.0,0
1.0,8600000.0,0.0,7.0,0
0.0,0.0,1.0,1.0,0
0.0,0.0,0.0,1.0,0
1.0,6300000.0,1.0,6.0,0
0.0,0.0,2.0,2.0,0
2.0,13800000.0,3.0,5.0,0
0.0,0.0,0.0,1.0,1
0.0,0.0,1.0,1.0,1
0.0,0.0,2.0,6.0,1
2.0,7500000.0,0.0,2.0,0
1.0,6000000.0,1.0,2.0,1
0.0,0.0,1.0,5.0,1
0.0,0.0,0.0,2.0,0
0.0,0.0,1.0,1.0,0
0.0,0.0,0.0,2.0,1
1.0,12000.0,1.0,3.0,0
0.0,0.0,0.0,0.0,0
2.0,56250000.0,1.0,13.0,0
2.0,6950000.0,0.0,2.0,0
1.0,260000.0,0.0,0.0,0
0.0,0.0,1.0,16.0,1
0.0,0.0,0.0,1.0,0
